Movie_ID,Title,Genre,Release_Year,Duration,Rating,IMDb_Rating,Votes,Director,Country,Language,Budget,Revenue,Date_Added,Age_Rating,Cast,Production_House
NF2590,Luca,Crime,1992,84,4.4,5.6,1475608,Sam Raimi,France,Hindi,,794616191.0,2024-08-24,G,"Angelina Jolie, Julia Roberts, Cate Blanchett, Natalie Portman",Netflix Originals
NF5480,Those Who Wish Me Dead,Documentary,2014,163,4.4,9.6,851212,David Lynch,South Korea,Italian,2271052.0,298532162.0,2022-03-08,NC-17,"Morgan Freeman, Julia Roberts",Focus Features
NF7675,Schindler'S List,Crime,2013,129,6.1,5.0,1019655,James Gunn,United States,Japanese,,111412194.0,2021-02-04,R,"Leonardo DiCaprio, Lupita Nyong'o, Meryl Streep",DreamWorks Animation
NF2258,Crip Camp,Documentary,2011,137,8.8,6.2,1784388,James Cameron,South Korea,Japanese,38523094.0,1211969744.0,2020-10-25,G,"Ryan Reynolds, Brad Pitt",
NF3871,The Suicide Squad,Fantasy,2007,176,6.8,6.2,1334550,Kathryn Bigelow,France,Japanese,57394999.0,919280146.0,2020-12-12,PG,"Denzel Washington, Scarlett Johansson",Pixar Animation Studios
NF3564,The Power Of The Dog,Adventure,2023,185,6.8,8.9,72569,Kathryn Bigelow,France,English,240539287.0,101022871.0,2022-05-07,TV-14,"Robert Downey Jr., Pedro Pascal, Oscar Isaac",20th Century Studios
NF5883,Jungle Cruise,Animation,2003,85,6.8,6.2,1197522,Francis Ford Coppola,Japan,Korean,136392936.0,1599685835.0,2019-09-12,NR,"Florence Pugh, Lupita Nyong'o, Chris Evans",20th Century Studios
NF4330,The Lord Of The Rings: The Return Of The King,Fantasy,2010,93,8.7,7.6,1407826,Patty Jenkins,Italy,Korean,185903695.0,4867100.0,2020-04-24,TV-PG,"Florence Pugh, Will Smith",
NF9372,Gladiator,Crime,2004,75,5.7,8.1,125767,Coen Brothers,India,German,172846004.0,,2024-08-24,PG-13,"Natalie Portman, Meryl Streep, Zendaya",HBO Films
NF6570,Collective,Drama,2020,127,5.0,9.7,1988275,Alfred Hitchcock,United States,Hindi,165784999.0,367898969.0,2018-09-12,TV-MA,"Julia Roberts, Tom Hanks, Cate Blanchett, Leonardo DiCaprio",Walt Disney Pictures
NF9680,Spiral,Romance,2011,164,4.3,4.5,426245,Peter Jackson,South Korea,Japanese,,934700298.0,2024-05-09,PG,"Dwayne Johnson, Leonardo DiCaprio, Denzel Washington",
NF4542,The Old Guard,Sci-Fi,2021,145,7.8,7.2,510559,Chloé Zhao,United States,Italian,228916562.0,1961470277.0,2023-12-05,NR,"Margot Robbie, Viola Davis, Natalie Portman",Walt Disney Pictures
NF6094,Leon The Professional,Crime,2022,109,5.9,6.6,1439919,Paul Thomas Anderson,Italy,Hindi,63403048.0,,2015-10-23,TV-MA,,Netflix Originals
NF6688,The Umbrella Academy,Fantasy,1993,103,8.7,4.3,127215,Tim Burton,South Korea,Hindi,,1962272683.0,2015-07-20,TV-PG,"Ana de Armas, Will Smith, Oscar Isaac, Angelina Jolie",Pixar Animation Studios
NF3344,The Suicide Squad,Horror,2018,180,7.7,5.0,819110,Sam Raimi,South Korea,German,,613616924.0,2022-03-17,TV-14,"Pedro Pascal, Ryan Reynolds",Marvel Studios
NF7662,A Beautiful Mind,Comedy,2024,162,7.7,8.9,461121,Kathryn Bigelow,Italy,Japanese,167123150.0,1327854209.0,2024-01-06,NC-17,"Al Pacino, Scarlett Johansson, Angelina Jolie",20th Century Studios
NF3167,Zack Snyder'S Justice League,Action,2009,140,5.9,6.2,1728805,Tim Burton,United Kingdom,Korean,29519088.0,722263647.0,2019-11-11,NC-17,"Dwayne Johnson, Sandra Bullock, Morgan Freeman, Chris Evans",Focus Features
NF6989,Licorice Pizza,Fantasy,2003,105,4.6,9.4,1474069,Park Chan-wook,Germany,Korean,135674960.0,595265084.0,2015-12-02,TV-PG,"Robert De Niro, Pedro Pascal, Ryan Reynolds, Adam Driver",Paramount Pictures
NF2280,Bad Boys For Life,Animation,1993,137,8.1,5.7,1829744,Alfonso Cuaron,United Kingdom,Hindi,147050086.0,238201114.0,2024-08-09,G,"Zendaya, Robert Downey Jr., Sandra Bullock",Universal Pictures
NF6397,Thunder Force,Romance,2015,102,4.3,6.2,1217558,Billy Wilder,France,German,149524752.0,493999485.0,2020-09-02,TV-MA,"Jodie Foster, Tom Hanks, Charlize Theron, Oscar Isaac",Lionsgate
NF1979,The Unforgivable,Fantasy,1997,72,4.2,8.7,42952,Alfred Hitchcock,South Korea,Japanese,,489497815.0,2018-08-09,NR,"Will Smith, Tom Hanks",Legendary Pictures
NF6221,The Harder They Fall,Romance,2000,89,4.5,7.2,65097,Paul Thomas Anderson,France,Japanese,,408088084.0,2021-12-18,NR,"Ryan Reynolds, Dwayne Johnson, Chris Evans",Marvel Studios
NF1529,The Lovebirds,Documentary,1994,176,7.0,7.1,1499069,Martin Scorsese,United States,Japanese,192867457.0,1351443154.0,2022-07-26,PG-13,"Robert De Niro, Jodie Foster, Lupita Nyong'o",A24
NF6314,Three Billboards Outside Ebbing Missouri,Animation,2009,130,4.3,7.8,848590,Guillermo del Toro,Germany,Korean,23837676.0,,2020-03-27,NR,"Florence Pugh, Julia Roberts, Ana de Armas, Adam Driver",Pixar Animation Studios
NF4406,Call Me By Your Name,Horror,2007,137,4.9,9.2,1838076,Patty Jenkins,Japan,Korean,224149518.0,951308285.0,2017-06-11,TV-MA,"Robert De Niro, Charlize Theron, Denzel Washington",Legendary Pictures
NF3246,The Social Network,Drama,1995,137,5.5,3.2,472561,Coen Brothers,Japan,Korean,39701229.0,887149967.0,2018-09-01,NR,"Michael B. Jordan, Sandra Bullock",Marvel Studios
NF7590,My Hero Academia World Heroes Mission,Thriller,2016,187,6.1,5.2,1516986,Ryan Coogler,Germany,German,196271802.0,1329126638.0,2020-08-18,TV-14,"Dwayne Johnson, Will Smith, Timothée Chalamet",Walt Disney Pictures
NF9670,The Dark Knight,Animation,2007,94,9.3,4.6,145200,Quentin Tarantino,South Korea,French,147655304.0,1540864648.0,2016-08-19,TV-14,"Oscar Isaac, Tom Hanks, Robert Downey Jr.",Universal Pictures
NF3582,Spencer,Action,2014,137,4.2,6.2,841539,Wes Anderson,Italy,Hindi,193509181.0,,2015-11-13,TV-MA,"Florence Pugh, Timothée Chalamet, Sandra Bullock",Paramount Pictures
NF7881,Malcolm & Marie,Sci-Fi,2007,150,5.3,7.9,1168419,Rian Johnson,Germany,German,224460027.0,1612053407.0,2024-09-13,TV-MA,"Robert Downey Jr., Florence Pugh, Zendaya, Julia Roberts",DC Films
NF2917,The Conjuring The Devil Made Me Do It,Romance,1997,185,4.0,3.7,1480694,Wong Kar-wai,India,English,125606317.0,,2021-11-08,TV-PG,"Denzel Washington, Ryan Reynolds, Brad Pitt",Blumhouse Productions
NF6289,Titane,Drama,1994,144,8.7,5.8,438511,Tim Burton,United Kingdom,Hindi,85456751.0,1235209504.0,2024-06-05,TV-PG,"Oscar Isaac, Julia Roberts, Scarlett Johansson, Ryan Reynolds",Warner Bros.
NF9850,The Usual Suspects,Crime,1991,93,4.9,5.0,122761,Greta Gerwig,Japan,Hindi,27770434.0,1022918664.0,2022-06-27,PG,"Julia Roberts, Robert Downey Jr., Denzel Washington, Michael B. Jordan",Pixar Animation Studios
NF9138,Saving Private Ryan,Drama,2003,70,7.4,3.3,1286447,Spike Lee,Germany,Korean,48835650.0,1805472010.0,2018-05-22,TV-14,"Viola Davis, Pedro Pascal, Ryan Reynolds, Angelina Jolie",HBO Films
NF2880,Time,Comedy,2008,140,7.2,4.3,294823,Jane Campion,South Korea,Hindi,4476379.0,1716464983.0,2019-12-18,NR,"Timothée Chalamet, Sandra Bullock, Cate Blanchett, Chris Evans",Amazon Studios
NF5422,1917,Sci-Fi,2010,91,5.9,8.7,175129,David Fincher,United States,Hindi,,1602895885.0,2018-02-23,TV-MA,"Zendaya, Denzel Washington, Morgan Freeman, Pedro Pascal",Netflix Originals
NF6080,Halloween Kills,Drama,2020,98,8.2,9.5,822879,Paul Thomas Anderson,France,Spanish,5184044.0,924770550.0,2016-12-14,PG,"Lupita Nyong'o, Florence Pugh, Chris Evans, Natalie Portman",Warner Bros.
NF1549,Time,Fantasy,2016,200,8.0,5.4,567868,Tim Burton,United Kingdom,Japanese,41097157.0,622219360.0,2016-09-15,TV-PG,,20th Century Studios
NF2038,Marriage Story,Thriller,2000,137,6.7,8.5,502805,James Gunn,India,Hindi,182813400.0,1034824845.0,2021-06-09,NC-17,"Viola Davis, Tom Hanks",Warner Bros.
NF3722,To All The Boys Always And Forever,Sci-Fi,2007,138,8.6,7.4,1005451,Ryan Coogler,South Korea,French,194655180.0,,2018-08-24,PG-13,"Ryan Reynolds, Leonardo DiCaprio, Scarlett Johansson, Tom Hanks",Lionsgate
NF2431,Three Billboards Outside Ebbing Missouri,Crime,2013,89,8.8,5.3,362190,Chloé Zhao,India,Hindi,5840238.0,1341015275.0,2022-07-23,R,"Zendaya, Brad Pitt, Timothée Chalamet",Marvel Studios
NF9087,A Castle For Christmas,Action,1997,137,7.2,6.6,1851046,Tim Burton,Japan,Japanese,,1888871284.0,2019-08-07,R,"Ryan Reynolds, Leonardo DiCaprio, Angelina Jolie",Focus Features
NF5992,Once Upon A Time In Hollywood,Sci-Fi,1992,94,5.2,7.1,739990,Steven Spielberg,India,German,87213413.0,1156434033.0,2016-05-01,TV-PG,"Natalie Portman, Ryan Reynolds, Cate Blanchett",20th Century Studios
NF5140,The Addams Family 2,Fantasy,2009,177,5.5,3.9,220121,Patty Jenkins,United Kingdom,French,163977678.0,564875129.0,2023-04-12,NC-17,"Meryl Streep, Oscar Isaac",Lionsgate
NF1929,Shang-Chi And The Legend Of The Ten Rings,Fantasy,2006,175,7.4,7.9,1716632,Alfonso Cuaron,South Korea,Japanese,56776062.0,,2022-12-23,NC-17,"Leonardo DiCaprio, Meryl Streep, Morgan Freeman, Zendaya",Blumhouse Productions
NF3425,Dunkirk,Fantasy,2016,120,6.7,6.2,1693834,Paul Thomas Anderson,Germany,Korean,52917938.0,1987050388.0,2020-01-14,NR,"Charlize Theron, Al Pacino, Robert Downey Jr., Zendaya",Universal Pictures
NF3577,Summer Of Soul,Romance,2020,180,4.6,3.2,1691004,Ryan Coogler,Japan,Italian,,1594587184.0,2021-06-01,PG-13,"Lupita Nyong'o, Adam Driver",HBO Films
NF9072,The Trial Of The Chicago 7,Fantasy,2018,163,7.1,5.1,1205057,Jordan Peele,India,Korean,180853417.0,393572048.0,2020-03-17,R,"Ana de Armas, Sandra Bullock, Chris Evans",DreamWorks Animation
NF4020,Drive My Car,Drama,2011,177,8.8,6.5,1280152,Wong Kar-wai,South Korea,Hindi,44411721.0,1156958026.0,2018-11-25,TV-14,"Zendaya, Pedro Pascal, Brad Pitt, Viola Davis",
NF5060,A Castle For Christmas,Thriller,2013,102,5.7,8.9,918104,Akira Kurosawa,South Korea,German,85315650.0,257624334.0,2016-07-04,TV-MA,"Dwayne Johnson, Margot Robbie, Morgan Freeman, Zendaya",Paramount Pictures
NF2608,Murder Mystery,Horror,2014,132,9.3,6.6,1106226,David Lynch,United States,English,107943904.0,1151801548.0,2017-07-16,G,"Pedro Pascal, Morgan Freeman",20th Century Studios
NF6990,Halloween Kills,Animation,2007,83,7.6,5.0,640881,David Fincher,France,Korean,35825007.0,1096802199.0,2015-08-25,PG,"Viola Davis, Tom Hanks",Amazon Studios
NF8161,Spotlight,Comedy,1992,123,5.0,5.2,1949148,,Italy,German,196950685.0,1584524067.0,2023-04-26,TV-PG,"Ana de Armas, Pedro Pascal, Oscar Isaac",
NF9043,Extraction,Sci-Fi,2020,137,7.5,6.2,1646105,Jordan Peele,India,French,238197634.0,400783812.0,2022-09-01,NC-17,"Margot Robbie, Denzel Washington",Walt Disney Pictures
NF9718,Once Upon A Time In Hollywood,Sci-Fi,2005,137,4.2,5.5,798987,Tim Burton,Italy,English,45575591.0,1163542416.0,2017-12-11,NC-17,"Julia Roberts, Timothée Chalamet, Ana de Armas",Netflix Originals
NF6748,Kate,Comedy,2005,137,4.1,8.5,227326,Tim Burton,France,Hindi,57227768.0,704705500.0,2023-01-13,R,"Margot Robbie, Meryl Streep",Paramount Pictures
NF8337,Call Me By Your Name,Sci-Fi,2009,190,6.8,5.8,225,Francis Ford Coppola,Japan,Japanese,40030134.0,34079013.0,2020-05-12,TV-MA,"Lupita Nyong'o, Tom Hanks, Cate Blanchett, Margot Robbie",Amazon Studios
NF6431,Goodfellas,Horror,2009,137,4.9,6.2,1696477,,Italy,French,229058094.0,541375357.0,2017-09-10,NC-17,"Robert De Niro, Julia Roberts",Columbia Pictures
NF1831,Don'T Look Up,Adventure,2007,175,7.7,6.2,1948563,Alfonso Cuaron,Italy,Italian,77606753.0,1387155219.0,2015-02-21,NR,"Meryl Streep, Julia Roberts, Zendaya, Timothée Chalamet",20th Century Studios
NF7913,Army Of The Dead,Crime,2020,173,4.7,4.4,1024666,Zack Snyder,South Korea,Hindi,122726521.0,590167703.0,2019-12-24,TV-14,"Michael B. Jordan, Florence Pugh, Adam Driver, Robert Downey Jr.",DC Films
NF9438,The Silence Of The Lambs,Sci-Fi,2005,137,8.9,7.5,774746,Stanley Kubrick,France,Hindi,51264519.0,1728652233.0,2015-02-12,R,"Zendaya, Tom Hanks, Adam Driver",New Line Cinema
NF5338,Da 5 Bloods,Thriller,1997,147,5.2,6.1,1379576,Chloé Zhao,United States,French,221140962.0,358755976.0,2017-03-02,NR,"Brad Pitt, Margot Robbie, Natalie Portman",Blumhouse Productions
NF1767,Project Power,Adventure,2001,118,7.3,6.2,176328,Alfonso Cuaron,Italy,Hindi,114175575.0,1083906456.0,2017-08-24,TV-PG,"Denzel Washington, Margot Robbie, Meryl Streep, Viola Davis",Walt Disney Pictures
NF1010,Red Notice,Thriller,2012,115,4.9,6.2,1678027,Darren Aronofsky,United States,Korean,245293007.0,,2024-10-09,PG,"Chris Evans, Ryan Reynolds, Al Pacino",Warner Bros.
NF6993,The Green Mile,Romance,2008,160,5.9,9.6,1024666,Sofia Coppola,Germany,Japanese,170028067.0,,2016-05-17,NC-17,"Scarlett Johansson, Viola Davis",A24
NF8671,Passing,Romance,2012,181,7.5,7.9,1304848,Chloé Zhao,India,English,,520555056.0,2016-07-10,PG,"Brad Pitt, Sandra Bullock, Florence Pugh, Lupita Nyong'o",Universal Pictures
NF1378,He'S All That,Documentary,2019,70,9.2,6.2,907219,Rian Johnson,Italy,Italian,12167458.0,482313611.0,2015-05-14,TV-MA,"Timothée Chalamet, Sandra Bullock",New Line Cinema
NF2857,Otherhood,Adventure,1993,137,6.8,4.9,754316,Ridley Scott,India,Italian,172968356.0,1129575395.0,2023-10-09,NR,"Oscar Isaac, Viola Davis, Ana de Armas, Pedro Pascal",HBO Films
NF7636,Little Women,Adventure,2002,185,7.9,8.1,131305,J.J. Abrams,France,Korean,31089554.0,1852597879.0,2022-09-21,TV-14,"Timothée Chalamet, Robert De Niro, Viola Davis, Ana de Armas",HBO Films
NF6921,Last Night In Soho,Crime,2023,137,6.8,8.6,46375,Christopher Nolan,United States,Korean,156320666.0,1799387692.0,2018-04-26,TV-PG,"Morgan Freeman, Michael B. Jordan, Robert Downey Jr.",DreamWorks Animation
NF2103,The Favourite,Adventure,1992,142,5.2,6.2,1701996,J.J. Abrams,France,Italian,,933780228.0,2020-11-13,PG-13,,20th Century Studios
NF8108,Night At The Museum Secret Of The Tomb,Horror,2022,137,5.4,3.2,1380722,Guillermo del Toro,Italy,Korean,177212351.0,72791859.0,2020-12-04,G,"Zendaya, Pedro Pascal",Walt Disney Pictures
NF2850,The Prestige,Crime,2014,137,7.0,5.5,1112643,Alfonso Cuaron,India,German,66362693.0,1497700835.0,2017-12-22,PG,"Robert De Niro, Zendaya, Pedro Pascal",Warner Bros.
NF4546,C'Mon C'Mon,Crime,2008,131,8.1,4.8,43196,Jane Campion,United Kingdom,Spanish,213677510.0,,2021-05-21,NR,"Natalie Portman, Robert Downey Jr.",Lionsgate
NF8255,Marriage Story,Animation,1992,122,6.2,6.4,1844213,Greta Gerwig,United Kingdom,Italian,33571975.0,,2024-07-06,G,"Jodie Foster, Ryan Reynolds, Sandra Bullock",Netflix Originals
NF6528,Marriage Story,Sci-Fi,1991,95,4.9,9.7,257902,Stanley Kubrick,United States,Italian,163703519.0,1005222894.0,2024-12-01,R,"Angelina Jolie, Natalie Portman, Cate Blanchett",A24
NF2348,C'Mon C'Mon,Adventure,2007,139,8.4,4.2,436819,Guillermo del Toro,South Korea,Korean,35544245.0,169542489.0,2022-10-27,NR,"Al Pacino, Margot Robbie",Blumhouse Productions
NF3063,Vice,Thriller,2022,137,7.7,9.2,1294168,David Lynch,United Kingdom,French,136373237.0,66268326.0,2024-09-18,NC-17,"Will Smith, Scarlett Johansson",20th Century Studios
NF9524,Candyman,Adventure,2021,161,9.0,3.1,275258,Park Chan-wook,France,French,213135015.0,,2019-09-20,G,"Angelina Jolie, Tom Hanks, Denzel Washington, Robert De Niro",Marvel Studios
NF6177,Mass,Romance,2017,117,6.1,5.4,291147,Sofia Coppola,South Korea,Japanese,,1636922743.0,2021-05-17,PG-13,"Timothée Chalamet, Dwayne Johnson, Pedro Pascal, Robert De Niro",Universal Pictures
NF3209,C'Mon C'Mon,Animation,1992,121,5.7,8.5,76899,Bong Joon-ho,United States,Korean,99289394.0,859140221.0,2022-07-11,TV-PG,"Oscar Isaac, Lupita Nyong'o, Margot Robbie, Brad Pitt",Paramount Pictures
NF5184,Alex Rider,Action,2011,137,7.5,4.1,204566,Kathryn Bigelow,United Kingdom,French,181952884.0,552958179.0,2015-04-02,TV-PG,"Jodie Foster, Charlize Theron, Brad Pitt, Oscar Isaac",Amazon Studios
NF4700,A Boy Called Christmas,Drama,1992,93,6.6,7.8,1772885,Paul Thomas Anderson,South Korea,French,242433617.0,1906108353.0,2024-08-09,PG,,Netflix Originals
NF9117,Welcome To Chechnya,Sci-Fi,2015,137,8.2,5.1,126339,Quentin Tarantino,France,Korean,212583090.0,1823292611.0,2020-10-21,PG-13,"Chris Evans, Pedro Pascal, Michael B. Jordan",Warner Bros.
NF5171,Otherhood,Adventure,2007,146,5.4,6.5,1916716,Peter Jackson,India,Korean,187117028.0,942798334.0,2021-02-19,PG-13,"Timothée Chalamet, Tom Hanks, Angelina Jolie",New Line Cinema
NF8917,Murder Mystery,Crime,2002,102,8.8,4.5,884418,Jane Campion,Italy,French,,718396459.0,2019-11-01,NR,"Margot Robbie, Dwayne Johnson, Will Smith, Al Pacino",New Line Cinema
NF4868,Army Of The Dead,Thriller,2009,188,6.3,4.4,61214,Stanley Kubrick,India,Spanish,130917209.0,118914413.0,2016-06-20,PG,"Lupita Nyong'o, Brad Pitt, Timothée Chalamet",Columbia Pictures
NF5789,Marriage Story,Action,2015,110,8.0,8.0,36208,Greta Gerwig,France,Spanish,120930637.0,742338478.0,2019-07-08,NC-17,"Brad Pitt, Viola Davis, Florence Pugh, Oscar Isaac",Legendary Pictures
NF4752,Spotlight,Romance,2005,126,6.8,3.0,146869,Bong Joon-ho,France,German,,1785133241.0,2018-04-17,TV-PG,"Jodie Foster, Sandra Bullock, Chris Evans",Focus Features
NF4714,Mulan,Horror,1999,137,6.8,6.2,1262722,Zack Snyder,Italy,Hindi,30063923.0,1367702716.0,2024-06-01,G,"Charlize Theron, Zendaya",Amazon Studios
NF5417,The Devil All The Time,Sci-Fi,2005,192,7.5,3.1,705124,Taika Waititi,Italy,Korean,,1605724177.0,2022-01-20,R,"Adam Driver, Morgan Freeman",Paramount Pictures
NF7366,Kate,Sci-Fi,2021,192,9.4,4.7,1854847,Christopher Nolan,United States,Hindi,102886897.0,342596146.0,2016-01-12,R,"Lupita Nyong'o, Cate Blanchett, Margot Robbie",Warner Bros.
NF2150,Coming 2 America,Action,2016,137,7.3,7.3,1343001,Martin Scorsese,United States,German,248090422.0,1666421460.0,2020-12-27,PG,,Paramount Pictures
NF1883,Those Who Wish Me Dead,Drama,1997,187,4.8,8.3,439804,Akira Kurosawa,France,Korean,37276552.0,1770837727.0,2018-09-28,TV-14,"Florence Pugh, Julia Roberts",Walt Disney Pictures
NF8918,Leon The Professional,Horror,1992,123,8.7,5.1,1198350,Alfonso Cuaron,South Korea,Hindi,23056135.0,1114259023.0,2020-04-19,NR,"Charlize Theron, Florence Pugh, Adam Driver, Ana de Armas",Blumhouse Productions
NF4419,Coming 2 America,Drama,1993,162,6.3,7.8,557555,Ryan Coogler,United Kingdom,French,26570251.0,,2018-09-13,NR,"Chris Evans, Julia Roberts, Zendaya, Angelina Jolie",New Line Cinema
NF7471,Call Me By Your Name,Adventure,1990,137,5.0,6.2,894424,Jane Campion,United Kingdom,Korean,66235786.0,,2022-08-21,G,"Leonardo DiCaprio, Angelina Jolie",Paramount Pictures
NF7514,Welcome To Chechnya,Sci-Fi,2004,77,8.2,6.0,1062816,Bong Joon-ho,United Kingdom,Italian,225073411.0,483988590.0,2024-11-03,R,"Julia Roberts, Charlize Theron, Al Pacino, Morgan Freeman",Marvel Studios
NF7592,Army Of The Dead,Adventure,2021,180,9.0,5.4,770712,Patty Jenkins,Italy,Japanese,161652742.0,1624651281.0,2021-06-20,TV-14,"Meryl Streep, Charlize Theron",Amazon Studios
NF2210,Greyhound,Crime,2000,122,5.2,9.1,521505,Steven Spielberg,South Korea,French,223317209.0,1954331075.0,2017-06-09,TV-PG,"Robert Downey Jr., Robert De Niro",DC Films
NF4522,Mad Max Fury Road,Romance,2009,173,4.7,6.2,1738866,Christopher Nolan,Italy,English,218132063.0,1117193341.0,2015-09-21,TV-14,"Florence Pugh, Scarlett Johansson, Jodie Foster, Meryl Streep",Universal Pictures
NF5794,The Conjuring The Devil Made Me Do It,Comedy,1999,84,5.5,6.2,1024008,Jordan Peele,Italy,English,169651965.0,302089378.0,2023-07-07,PG,"Morgan Freeman, Tom Hanks",Universal Pictures
NF8326,The Godfather,Drama,2010,99,4.7,8.7,1260611,Rian Johnson,United States,Hindi,210638763.0,1207538370.0,2020-05-22,TV-14,"Florence Pugh, Timothée Chalamet, Robert Downey Jr.",Apple TV+
NF5800,Catch Me If You Can,Crime,1998,146,4.2,3.8,974748,Denis Villeneuve,United Kingdom,German,63586496.0,927854627.0,2022-06-22,TV-PG,"Adam Driver, Will Smith, Robert Downey Jr.",Columbia Pictures
NF7541,Parallel Mothers,Romance,2019,188,5.6,6.1,1492533,Billy Wilder,France,Japanese,166322383.0,983278464.0,2021-11-06,PG,"Meryl Streep, Chris Evans, Jodie Foster",Pixar Animation Studios
NF9304,Summer Of Soul,Animation,2021,75,5.8,8.3,663105,,France,Hindi,22948845.0,1424688119.0,2017-06-27,NR,"Charlize Theron, Ana de Armas",Focus Features
NF4078,The Harder They Fall,Romance,2013,171,6.8,6.2,1344875,Paul Thomas Anderson,Italy,Hindi,149064531.0,1034617816.0,2024-09-21,TV-14,,20th Century Studios
NF8444,Three Billboards Outside Ebbing Missouri,Fantasy,1992,167,7.4,4.1,1815197,Kathryn Bigelow,Germany,French,162451423.0,1857856043.0,2020-04-28,TV-PG,"Florence Pugh, Zendaya, Denzel Washington, Angelina Jolie",Apple TV+
NF2479,Sound Of Metal,Sci-Fi,2022,87,4.6,8.7,169866,Rian Johnson,India,English,200825034.0,538869675.0,2021-01-11,TV-MA,"Robert De Niro, Zendaya, Cate Blanchett",New Line Cinema
NF3535,Luca,Fantasy,2002,159,5.8,8.7,1004976,Spike Lee,United Kingdom,French,54390618.0,1921123412.0,2022-10-13,G,"Leonardo DiCaprio, Lupita Nyong'o, Angelina Jolie",Amazon Studios
NF7213,To All The Boys Always And Forever,Adventure,2016,179,6.7,6.3,479241,Billy Wilder,South Korea,German,223631131.0,,2021-06-25,PG-13,"Adam Driver, Zendaya, Michael B. Jordan, Lupita Nyong'o",20th Century Studios
NF6530,Tenet,Sci-Fi,2020,137,6.9,7.6,219339,,South Korea,German,175842350.0,318995206.0,2015-11-03,TV-14,"Timothée Chalamet, Denzel Washington",HBO Films
NF9978,Little Women,Drama,2014,154,8.0,4.0,195532,Tim Burton,Japan,German,,,2017-04-14,TV-14,"Florence Pugh, Robert Downey Jr.",
NF1483,On The Record,Drama,2020,152,8.4,4.6,365000,Spike Lee,Japan,French,31228823.0,,2016-08-25,G,"Natalie Portman, Angelina Jolie",Marvel Studios
NF5053,Ascension,Comedy,2000,137,9.0,6.2,1960638,Francis Ford Coppola,France,Spanish,171184989.0,934206793.0,2023-11-21,TV-MA,"Scarlett Johansson, Brad Pitt, Adam Driver",DC Films
NF9013,Space Jam A New Legacy,Horror,2023,197,7.8,6.2,851104,Rian Johnson,Italy,Korean,95931950.0,1462420282.0,2024-09-08,G,"Timothée Chalamet, Denzel Washington",A24
NF4632,Se7En,Thriller,1992,155,7.8,5.7,122482,Guillermo del Toro,South Korea,English,102986462.0,95901277.0,2021-10-21,G,"Lupita Nyong'o, Morgan Freeman, Florence Pugh, Brad Pitt",DC Films
NF8861,The Irishman,Crime,2007,81,5.8,8.0,1193711,Coen Brothers,United States,Hindi,200162291.0,,2024-03-07,PG-13,,Netflix Originals
NF4878,Little Women,Drama,2021,147,8.0,8.9,971527,Steven Spielberg,United States,Japanese,162408092.0,1767222604.0,2021-06-19,TV-PG,"Michael B. Jordan, Angelina Jolie",Universal Pictures
NF9887,Mass,Romance,2019,179,4.9,4.9,1426754,Paul Thomas Anderson,United Kingdom,French,165926132.0,222741017.0,2022-12-25,NR,"Adam Driver, Meryl Streep",DC Films
NF6944,Avengers Endgame,Horror,2011,186,9.2,6.2,738287,David Fincher,United Kingdom,Hindi,,1662547377.0,2021-12-02,G,"Michael B. Jordan, Leonardo DiCaprio",
NF5675,The Mitchells Vs The Machines,Thriller,2020,90,6.1,5.9,909069,Denis Villeneuve,Italy,English,22842649.0,1979075978.0,2019-10-18,PG-13,"Michael B. Jordan, Ana de Armas, Dwayne Johnson",Marvel Studios
NF1964,Raya And The Last Dragon,Documentary,2013,171,5.1,9.4,520892,Stanley Kubrick,Italy,Hindi,37176232.0,1112755123.0,2016-02-03,G,"Tom Hanks, Will Smith, Oscar Isaac, Brad Pitt",
NF2722,The Shawshank Redemption,Crime,1991,98,4.2,3.8,1213028,Alfonso Cuaron,Italy,Italian,75813250.0,1901475847.0,2021-11-06,NR,"Ryan Reynolds, Sandra Bullock, Florence Pugh, Viola Davis",Pixar Animation Studios
NF6349,Room,Romance,1991,181,5.8,3.2,1186284,,United States,Spanish,,,2017-02-17,R,"Lupita Nyong'o, Viola Davis",DC Films
NF6200,Welcome To Chechnya,Thriller,1999,137,7.5,6.6,47274,Denis Villeneuve,Italy,Spanish,29052897.0,524023641.0,2019-02-03,TV-MA,"Robert De Niro, Chris Evans, Angelina Jolie",Marvel Studios
NF4666,Enola Holmes,Horror,2011,153,6.8,5.4,358296,Alfred Hitchcock,France,French,214378036.0,,2023-11-03,NR,"Timothée Chalamet, Zendaya, Chris Evans",Pixar Animation Studios
NF1262,Black Swan,Comedy,1998,147,9.0,4.7,1495139,Chloé Zhao,Germany,Italian,14283155.0,312639328.0,2016-05-12,TV-PG,"Florence Pugh, Cate Blanchett, Ryan Reynolds",DreamWorks Animation
NF7619,Avengers Endgame,Sci-Fi,2001,166,7.7,6.2,1715979,Spike Lee,Italy,Korean,22682698.0,,2023-04-01,TV-PG,"Angelina Jolie, Julia Roberts, Michael B. Jordan",DC Films
NF3229,Cast Away,Drama,2002,101,5.2,7.4,1426996,Zack Snyder,India,Hindi,154369152.0,1472584569.0,2018-07-03,TV-PG,"Robert Downey Jr., Zendaya, Charlize Theron, Dwayne Johnson",Blumhouse Productions
